date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:50:56	133140/133140	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226186718a-20814%22	https://demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.eot	(from https://demos.jeweltheme.com/courseware/assets/css/font-awesome.min.css)
23:50:56	133140/133140	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226186718a-20814%22	https://demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900d41d.eot	(from https://demos.jeweltheme.com/courseware/assets/css/font-awesome.min.css)
23:50:56	50372/50372	---M--	200	added ('OK')	text/html	etag:%22c4c4-5d01db203e8d9%22	https://demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.html	(from https://demos.jeweltheme.com/courseware/assets/css/font-awesome.min.css)
23:50:57	63836/63836	---M--	200	added ('OK')	font/woff	etag:%2261867190-f95c%22	https://demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.woff	(from https://demos.jeweltheme.com/courseware/assets/css/font-awesome.min.css)
23:50:57	132920/132920	---M--	200	added ('OK')	application/octet-stream	etag:%2261867186-20738%22	https://demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.ttf	(from https://demos.jeweltheme.com/courseware/assets/css/font-awesome.min.css)
23:50:57	1437/1437	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Nov%202021%2006:35:43%20GMT	https://demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/fa-solid-900.svg	(from https://demos.jeweltheme.com/courseware/assets/css/font-awesome.min.css)
23:50:58	54266/54266	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226186718d-d3fa%22	https://demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Icons.eot?v=2.4.0	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Iconsb26c.eot	(from https://demos.jeweltheme.com/courseware/assets/css/simple-line-icons.css)
23:50:58	30064/30064	---M--	200	added ('OK')	text/html	etag:%227570-5d01db209289f%22	https://demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Icons.woff2?v=2.4.0	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Iconsb26c.html	(from https://demos.jeweltheme.com/courseware/assets/css/simple-line-icons.css)
23:50:58	54056/54056	---M--	200	added ('OK')	application/octet-stream	etag:%2261867186-d328%22	https://demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Icons.ttf?v=2.4.0	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Iconsb26c.ttf	(from https://demos.jeweltheme.com/courseware/assets/css/simple-line-icons.css)
23:50:58	81332/81332	---M--	200	added ('OK')	font/woff	etag:%226186718f-13db4%22	https://demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Icons.woff?v=2.4.0	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Iconsb26c.woff	(from https://demos.jeweltheme.com/courseware/assets/css/simple-line-icons.css)
23:50:59	239045/239045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226186718f-3a5c5%22	https://demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Icons.svg?v=2.4.0	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/fonts/Simple-Line-Iconsb26c.svg	(from https://demos.jeweltheme.com/courseware/assets/css/simple-line-icons.css)
23:50:59	4976/4976	---M--	200	added ('OK')	image/png	etag:%226186717d-1370%22	https://demos.jeweltheme.com/courseware/assets/css/owl.video.play.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/css/owl.video.play.png	(from https://demos.jeweltheme.com/courseware/assets/css/owl.carousel.min.css)
23:50:59	7300/7300	---MCZ	200	added ('OK')	text/css	etag:W/%226186717e-1c84%22	https://demos.jeweltheme.com/courseware/assets/css/magnific-popup.css	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/css/magnific-popup.css	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:00	4805/4805	---MCZ	200	added ('OK')	text/css	etag:W/%226186717f-12c5%22	https://demos.jeweltheme.com/courseware/assets/css/selectric.css	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/css/selectric.css	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:00	40371/40371	---MCZ	200	added ('OK')	text/css	etag:W/%226186717c-9db3%22	https://demos.jeweltheme.com/courseware/assets/css/woocommerce.css	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/css/woocommerce.css	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:00	85048/85048	---M--	200	added ('OK')	image/jpeg	etag:%22618671a8-14c38%22	https://demos.jeweltheme.com/courseware/images/breadcrumb.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/breadcrumb.jpg	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:00	41424/41424	---M--	200	added ('OK')	image/jpeg	etag:%22618671a2-a1d0%22	https://demos.jeweltheme.com/courseware/images/shop/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/shop/3.jpg	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:01	27646/27646	---M--	200	added ('OK')	image/jpeg	etag:%22618671a3-6bfe%22	https://demos.jeweltheme.com/courseware/images/shop/5.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/shop/5.jpg	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:01	36164/36164	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261867193-8d44%22	https://demos.jeweltheme.com/courseware/assets/js/jquery.selectric.js	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/js/jquery.selectric.js	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:01	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261867193-3dee5%22	https://demos.jeweltheme.com/courseware/assets/js/jquery-ui.min.js	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/assets/js/jquery-ui.min.js	(from https://demos.jeweltheme.com/courseware/cart.html)
23:51:02	239923/239923	---M--	200	added ('OK')	image/jpeg	etag:%22618671cd-3a933%22	https://demos.jeweltheme.com/courseware/images/banner/2.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/banner/2.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:02	110726/110726	---M--	200	added ('OK')	image/jpeg	etag:%22618671b5-1b086%22	https://demos.jeweltheme.com/courseware/images/popular/5.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/5.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:02	128931/128931	---M--	200	added ('OK')	image/jpeg	etag:%22618671b3-1f7a3%22	https://demos.jeweltheme.com/courseware/images/popular/6.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/6.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:02	106326/106326	---M--	200	added ('OK')	image/jpeg	etag:%22618671b0-19f56%22	https://demos.jeweltheme.com/courseware/images/popular/8.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/8.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:03	101931/101931	---M--	200	added ('OK')	image/jpeg	etag:%22618671b0-18e2b%22	https://demos.jeweltheme.com/courseware/images/popular/9.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/9.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:03	120095/120095	---M--	200	added ('OK')	image/jpeg	etag:%22618671b2-1d51f%22	https://demos.jeweltheme.com/courseware/images/popular/10.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/10.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:03	109253/109253	---M--	200	added ('OK')	image/jpeg	etag:%22618671b4-1aac5%22	https://demos.jeweltheme.com/courseware/images/popular/11.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/11.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:04	134183/134183	---M--	200	added ('OK')	image/jpeg	etag:%22618671b0-20c27%22	https://demos.jeweltheme.com/courseware/images/popular/12.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/12.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:04	90253/90253	---M--	200	added ('OK')	image/jpeg	etag:%22618671b3-1608d%22	https://demos.jeweltheme.com/courseware/images/popular/13.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/13.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:04	123212/123212	---M--	200	added ('OK')	image/jpeg	etag:%22618671b6-1e14c%22	https://demos.jeweltheme.com/courseware/images/popular/14.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/14.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:05	97419/97419	---M--	200	added ('OK')	image/jpeg	etag:%22618671b3-17c8b%22	https://demos.jeweltheme.com/courseware/images/popular/15.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/15.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:05	120579/120579	---M--	200	added ('OK')	image/jpeg	etag:%22618671b1-1d703%22	https://demos.jeweltheme.com/courseware/images/popular/16.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/popular/16.jpg	(from https://demos.jeweltheme.com/courseware/index-02.html)
23:51:06	281177/281177	---M--	200	added ('OK')	image/jpeg	etag:%22618671ce-44a59%22	https://demos.jeweltheme.com/courseware/images/banner/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/banner/3.jpg	(from https://demos.jeweltheme.com/courseware/index-03.html)
23:51:06	133380/133380	---M--	200	added ('OK')	image/jpeg	etag:%22618671a6-20904%22	https://demos.jeweltheme.com/courseware/images/top/1.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/top/1.jpg	(from https://demos.jeweltheme.com/courseware/index-03.html)
23:51:06	115222/115222	---M--	200	added ('OK')	image/jpeg	etag:%22618671a6-1c216%22	https://demos.jeweltheme.com/courseware/images/top/2.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/top/2.jpg	(from https://demos.jeweltheme.com/courseware/index-03.html)
23:51:06	28739/28739	---M--	200	added ('OK')	image/jpeg	etag:%22618671a7-7043%22	https://demos.jeweltheme.com/courseware/images/top/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/top/3.jpg	(from https://demos.jeweltheme.com/courseware/index-03.html)
23:51:06	184212/184212	---M--	200	added ('OK')	image/jpeg	etag:%22618671a6-2cf94%22	https://demos.jeweltheme.com/courseware/images/top/4.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/top/4.jpg	(from https://demos.jeweltheme.com/courseware/index-03.html)
23:51:07	203708/203708	---M--	200	added ('OK')	image/jpeg	etag:%22618671cd-31bbc%22	https://demos.jeweltheme.com/courseware/images/banner/4.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/banner/4.jpg	(from https://demos.jeweltheme.com/courseware/index-04.html)
23:51:07	53243/53243	---M--	200	added ('OK')	image/jpeg	etag:%226186719d-cffb%22	https://demos.jeweltheme.com/courseware/images/welcome.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/welcome.jpg	(from https://demos.jeweltheme.com/courseware/index-04.html)
23:51:07	19388/19388	---M--	200	added ('OK')	image/jpeg	etag:%22618671c8-4bbc%22	https://demos.jeweltheme.com/courseware/images/admission.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/admission.jpg	(from https://demos.jeweltheme.com/courseware/index-04.html)
23:51:08	26209/26209	---M--	200	added ('OK')	image/jpeg	etag:%22618671bd-6661%22	https://demos.jeweltheme.com/courseware/images/posts/14.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/14.jpg	(from https://demos.jeweltheme.com/courseware/index-04.html)
23:51:08	22026/22026	---M--	200	added ('OK')	image/jpeg	etag:%22618671b9-560a%22	https://demos.jeweltheme.com/courseware/images/posts/15.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/15.jpg	(from https://demos.jeweltheme.com/courseware/index-04.html)
23:51:08	76761/76761	---M--	200	added ('OK')	image/jpeg	etag:%22618671af-12bd9%22	https://demos.jeweltheme.com/courseware/images/video.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/video.jpg	(from https://demos.jeweltheme.com/courseware/index-04.html)
23:51:09	34246/34246	---M--	200	added ('OK')	image/jpeg	etag:%22618671d2-85c6%22	https://demos.jeweltheme.com/courseware/images/sc.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/sc.jpg	(from https://demos.jeweltheme.com/courseware/index-04.html)
23:51:09	51598/51598	---M--	200	added ('OK')	image/jpeg	etag:%226186719d-c98e%22	https://demos.jeweltheme.com/courseware/images/single.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/single.jpg	(from https://demos.jeweltheme.com/courseware/course-single-01.html)
23:51:09	6951/6951	---M--	200	added ('OK')	image/jpeg	etag:%22618671a4-1b27%22	https://demos.jeweltheme.com/courseware/images/au.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/au.jpg	(from https://demos.jeweltheme.com/courseware/course-single-01.html)
23:51:09	4596/4596	---M--	200	added ('OK')	image/jpeg	etag:%22618671ca-11f4%22	https://demos.jeweltheme.com/courseware/images/comments/1.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/comments/1.jpg	(from https://demos.jeweltheme.com/courseware/course-single-01.html)
23:51:10	3803/3803	---M--	200	added ('OK')	image/jpeg	etag:%22618671cb-edb%22	https://demos.jeweltheme.com/courseware/images/comments/2.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/comments/2.jpg	(from https://demos.jeweltheme.com/courseware/course-single-01.html)
23:51:10	3591/3591	---M--	200	added ('OK')	image/jpeg	etag:%22618671cb-e07%22	https://demos.jeweltheme.com/courseware/images/comments/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/comments/3.jpg	(from https://demos.jeweltheme.com/courseware/course-single-01.html)
23:51:10	142119/142119	---M--	200	added ('OK')	image/jpeg	etag:%2261867196-22b27%22	https://demos.jeweltheme.com/courseware/images/speakers/1.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/1.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:11	114735/114735	---M--	200	added ('OK')	image/jpeg	etag:%2261867197-1c02f%22	https://demos.jeweltheme.com/courseware/images/speakers/2.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/2.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:11	145144/145144	---M--	200	added ('OK')	image/jpeg	etag:%2261867198-236f8%22	https://demos.jeweltheme.com/courseware/images/speakers/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/3.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:11	65676/65676	---M--	200	added ('OK')	image/jpeg	etag:%2261867196-1008c%22	https://demos.jeweltheme.com/courseware/images/speakers/4.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/4.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:11	121496/121496	---M--	200	added ('OK')	image/jpeg	etag:%2261867199-1da98%22	https://demos.jeweltheme.com/courseware/images/speakers/5.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/5.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:11	119590/119590	---M--	200	added ('OK')	image/jpeg	etag:%2261867197-1d326%22	https://demos.jeweltheme.com/courseware/images/speakers/6.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/6.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:12	129818/129818	---M--	200	added ('OK')	image/jpeg	etag:%226186719a-1fb1a%22	https://demos.jeweltheme.com/courseware/images/speakers/7.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/7.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:12	98303/98303	---M--	200	added ('OK')	image/jpeg	etag:%2261867196-17fff%22	https://demos.jeweltheme.com/courseware/images/speakers/8.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/speakers/8.jpg	(from https://demos.jeweltheme.com/courseware/instructors.html)
23:51:13	286411/286411	---M--	200	added ('OK')	image/jpeg	etag:%22618671b9-45ecb%22	https://demos.jeweltheme.com/courseware/images/posts/6.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/6.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:13	267832/267832	---M--	200	added ('OK')	image/jpeg	etag:%22618671bc-41638%22	https://demos.jeweltheme.com/courseware/images/posts/7.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/7.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:13	195112/195112	---M--	200	added ('OK')	image/jpeg	etag:%22618671b6-2fa28%22	https://demos.jeweltheme.com/courseware/images/posts/8.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/8.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:14	267832/267832	---M--	200	added ('OK')	image/jpeg	etag:%22618671b7-41638%22	https://demos.jeweltheme.com/courseware/images/posts/9.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/9.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:14	195112/195112	---M--	200	added ('OK')	image/jpeg	etag:%22618671b8-2fa28%22	https://demos.jeweltheme.com/courseware/images/posts/10.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/10.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:14	168258/168258	---M--	200	added ('OK')	image/jpeg	etag:%22618671ba-29142%22	https://demos.jeweltheme.com/courseware/images/posts/11.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/11.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:14	9779/9779	---M--	200	added ('OK')	image/jpeg	etag:%22618671a4-2633%22	https://demos.jeweltheme.com/courseware/images/widget/1.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/widget/1.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:15	7660/7660	---M--	200	added ('OK')	image/jpeg	etag:%22618671a5-1dec%22	https://demos.jeweltheme.com/courseware/images/widget/2.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/widget/2.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:15	7555/7555	---M--	200	added ('OK')	image/jpeg	etag:%22618671a5-1d83%22	https://demos.jeweltheme.com/courseware/images/widget/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/widget/3.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:16	4426/4426	---M--	200	added ('OK')	image/jpeg	etag:%22618671d4-114a%22	https://demos.jeweltheme.com/courseware/images/insta/1.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/1.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:16	14369/14369	---M--	200	added ('OK')	image/jpeg	etag:%22618671d5-3821%22	https://demos.jeweltheme.com/courseware/images/insta/2.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/2.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:16	13005/13005	---M--	200	added ('OK')	image/jpeg	etag:%22618671d6-32cd%22	https://demos.jeweltheme.com/courseware/images/insta/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/3.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:17	7743/7743	---M--	200	added ('OK')	image/jpeg	etag:%22618671d5-1e3f%22	https://demos.jeweltheme.com/courseware/images/insta/4.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/4.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:17	13193/13193	---M--	200	added ('OK')	image/jpeg	etag:%22618671d6-3389%22	https://demos.jeweltheme.com/courseware/images/insta/5.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/5.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:17	11134/11134	---M--	200	added ('OK')	image/jpeg	etag:%22618671d5-2b7e%22	https://demos.jeweltheme.com/courseware/images/insta/6.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/6.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:18	9457/9457	---M--	200	added ('OK')	image/jpeg	etag:%22618671d6-24f1%22	https://demos.jeweltheme.com/courseware/images/insta/7.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/7.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:18	12959/12959	---M--	200	added ('OK')	image/jpeg	etag:%22618671d4-329f%22	https://demos.jeweltheme.com/courseware/images/insta/8.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/8.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:19	12068/12068	---M--	200	added ('OK')	image/jpeg	etag:%22618671d4-2f24%22	https://demos.jeweltheme.com/courseware/images/insta/9.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/insta/9.jpg	(from https://demos.jeweltheme.com/courseware/blog.html)
23:51:19	15787/15787	---M--	200	added ('OK')	image/jpeg	etag:%22618671b7-3dab%22	https://demos.jeweltheme.com/courseware/images/posts/12.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/12.jpg	(from https://demos.jeweltheme.com/courseware/single.html)
23:51:20	13315/13315	---M--	200	added ('OK')	image/jpeg	etag:%22618671b8-3403%22	https://demos.jeweltheme.com/courseware/images/posts/13.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/posts/13.jpg	(from https://demos.jeweltheme.com/courseware/single.html)
23:51:20	3294/3294	---M--	200	added ('OK')	image/jpeg	etag:%22618671cb-cde%22	https://demos.jeweltheme.com/courseware/images/comments/4.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/comments/4.jpg	(from https://demos.jeweltheme.com/courseware/single.html)
23:51:23	680720/680720	---M--	200	added ('OK')	image/jpeg	etag:%22618671c4-a6310%22	https://demos.jeweltheme.com/courseware/images/about.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/about.jpg	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:25	551976/551976	---M--	200	added ('OK')	image/jpeg	etag:%22618671d3-86c28%22	https://demos.jeweltheme.com/courseware/images/ab-bg.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/ab-bg.jpg	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:27	474398/474398	---M--	200	added ('OK')	image/png	etag:%22618671ac-73d1e%22	https://demos.jeweltheme.com/courseware/images/member/1.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/1.png	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:28	512516/512516	---M--	200	added ('OK')	image/png	etag:%22618671a9-7d204%22	https://demos.jeweltheme.com/courseware/images/member/3.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/3.png	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:30	503637/503637	---M--	200	added ('OK')	image/png	etag:%22618671aa-7af55%22	https://demos.jeweltheme.com/courseware/images/member/4.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/4.png	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:32	418515/418515	---M--	200	added ('OK')	image/png	etag:%22618671ad-662d3%22	https://demos.jeweltheme.com/courseware/images/member/5.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/5.png	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:33	532778/532778	---M--	200	added ('OK')	image/png	etag:%22618671a9-8212a%22	https://demos.jeweltheme.com/courseware/images/member/2.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/2.png	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:35	495244/495244	---M--	200	added ('OK')	image/png	etag:%22618671ab-78e8c%22	https://demos.jeweltheme.com/courseware/images/member/8.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/8.png	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:35	34042/34042	---M--	200	added ('OK')	image/jpeg	etag:%22618671d1-84fa%22	https://demos.jeweltheme.com/courseware/images/event/3.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/event/3.jpg	(from https://demos.jeweltheme.com/courseware/events.html)
23:51:35	374740/374740	---M--	200	added ('OK')	image/png	etag:%22618671ad-5b7d4%22	https://demos.jeweltheme.com/courseware/images/member/6.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/6.png	(from https://demos.jeweltheme.com/courseware/about.html)
23:51:36	17007/17007	---M--	200	added ('OK')	image/jpeg	etag:%22618671d0-426f%22	https://demos.jeweltheme.com/courseware/images/event/4.jpg	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/event/4.jpg	(from https://demos.jeweltheme.com/courseware/events.html)
23:51:36	622673/622673	---M--	200	added ('OK')	image/png	etag:%22618671a9-98051%22	https://demos.jeweltheme.com/courseware/images/member/7.png	C:/My%20Web%20Sites/course%20ware/demos.jeweltheme.com/courseware/images/member/7.png	(from https://demos.jeweltheme.com/courseware/about.html)
